,Smiles,pIGC50,Canonical_SMILES,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
982,CC1=C(C=C(C=C1)[N+](=O)[O-])[N+](=O)[O-],0.75,Cc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],10.796001511715797,10.796001511715797,1.132662037037037,-3.124786470143614,0.5150434173626992,17.23076923076923,182.13500000000005,176.087,182.032756672,68,0,0.2786703841060921,-0.25830597628015206,0.2786703841060921,0.25830597628015206,1.3846153846153846,2.076923076923077,2.5384615384615383,2.196911456325328,3.969497306585688,584.1760102344767,15.118802153517008,12.02742035285537,6.027420352855369,8.49679368558886,5.92751033884018,2.9275103388401797,1.9614331656700552,1.9614331656700552,1.1446568688575849,1.1446568688575849,0.615021131168809,0.615021131168809,-1.9799999999999998,6999.359899852494,3.8194244691736134,3.176550566473556,1.7815394056397549,81.53211967990002,0.0,0.0,0.0,0.0,11.374772549367124,0.0,20.228636537531145,0.0,0.0,0.0,0.0,12.894310824958975,15.718145867870948,20.001316473809293,18.07117343465666,11.374772549367124,0.0,0.0,0.0,6.851892117295679,0.0,43.919344152218024,0.0,0.0,0.0,11.374772549367124,0.0,0.0,9.846622097635342,0.0,27.080528654826825,13.788002828718314,18.127256122989884,0.0,0.0,0.0,86.28,51.763994378985025,20.228636537531145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.224551337021321,43.28280470521542,0.0,18.953077758881328,21.445616969009826,-3.740277777777777,0.0,-3.5664351851851848,0.0,-3.124786470143614,0.0,0.14285714285714285,13,0,6,0,0,0,1,0,1,4,0,6,3,0,0,0,1,1.81142,44.487800000000014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
983,CC1=CC(=C(C=C1)[N+](=O)[O-])[N+](=O)[O-],1.52,Cc1ccc([N+](=O)[O-])c([N+](=O)[O-])c1,10.742617157974301,10.742617157974301,1.0464814814814811,-3.051730914588058,0.5150434173626992,17.23076923076923,182.13500000000002,176.08699999999996,182.032756672,68,0,0.3457937497117953,-0.25808732695395736,0.3457937497117953,0.25808732695395736,1.3076923076923077,1.9230769230769231,2.3846153846153846,2.193334183357108,3.9576464796041844,584.1760102344767,15.118802153517008,12.02742035285537,6.027420352855369,8.49679368558886,5.92751033884018,2.9275103388401797,1.9614331656700552,1.9614331656700552,1.1387551694200901,1.1387551694200901,0.6539780925215652,0.6539780925215652,-1.98,6966.029366342174,3.8194244691736134,3.176550566473556,1.7815394056397549,81.53211967990002,0.0,0.0,0.0,0.0,0.0,11.374772549367124,20.228636537531145,0.0,0.0,0.0,6.042418707663295,12.415343608992675,16.197113083837248,13.958897766146,18.07117343465666,11.374772549367124,0.0,0.0,0.0,6.851892117295679,0.0,43.919344152218024,0.0,0.0,0.0,11.374772549367124,0.0,0.0,9.846622097635342,0.0,27.080528654826825,13.788002828718314,18.127256122989884,0.0,0.0,0.0,86.28,51.763994378985025,20.228636537531145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.224551337021321,43.32700396825396,0.0,18.852540627362053,21.428899281934996,-3.79173611111111,0.0,-3.514976851851851,0.0,-3.051730914588058,0.0,0.14285714285714285,13,0,6,0,0,0,1,0,1,4,0,6,3,0,0,0,1,1.8114199999999998,44.48780000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
984,C1=CC(=C(C=C1CO)[N+](=O)[O-])[N+](=O)[O-],1.09,O=[N+]([O-])c1ccc(CO)cc1[N+](=O)[O-],10.80447940287226,10.80447940287226,1.0881481481481476,-3.0933975812547247,0.5752578719806516,16.857142857142858,198.13400000000004,192.08599999999998,198.027671292,74,0,0.3458919312406863,-0.39167597135789073,0.39167597135789073,0.3458919312406863,1.4285714285714286,2.0714285714285716,2.5714285714285716,2.3179560970158053,3.9421893656347278,606.1041482141138,15.825908934703556,12.435668643319232,6.435668643319231,9.057453857368682,6.039882774535975,3.1316344840721118,2.0634952382860208,2.0634952382860208,1.2408172420360557,1.2408172420360557,0.7050091288295479,0.7050091288295479,-2.02,13101.087860333331,4.4676806635972985,3.793045486895829,1.8284043544126185,86.41302369022327,5.1088081911072125,0.0,0.0,1.4311996572326342,0.0,11.374772549367124,20.228636537531145,0.0,0.0,0.0,0.0,11.60587019936029,12.08483741532659,23.259400121402727,21.809223069593653,11.374772549367124,1.4311996572326342,0.0,0.0,6.558985242916288,0.0,43.919344152218024,0.0,0.0,0.0,11.374772549367124,0.0,0.0,16.38662994597519,6.558985242916288,20.228636537531145,12.417244272548094,18.127256122989884,0.0,0.0,0.0,106.51000000000002,51.471087504605634,20.228636537531145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1088081911072125,8.284992438083735,43.25387833837238,0.0,18.926711152053414,25.181900116528094,-3.892355914588056,0.0,-3.62673611111111,0.0,-3.0933975812547247,0.0,0.14285714285714285,14,1,7,0,0,0,1,0,1,5,1,7,4,0,0,0,1,0.9952999999999999,45.67360000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
985,C1=C(C=C(C=C1[N+](=O)[O-])[N+](=O)[O-])CO,0.53,O=[N+]([O-])c1cc(CO)cc([N+](=O)[O-])c1,10.767812736205595,10.767812736205595,1.1510185185185182,-3.141481481481482,0.5752578719806516,16.857142857142858,198.13400000000004,192.08599999999998,198.027671292,74,0,0.2761649259498687,-0.3916715847692457,0.3916715847692457,0.2761649259498687,1.3571428571428572,1.8571428571428572,2.2142857142857144,2.2627643665685904,3.9577043172002617,564.8541482141138,15.825908934703556,12.435668643319232,6.435668643319232,9.057453857368683,6.039882774535975,3.1316344840721118,2.0634952382860208,2.0634952382860208,1.1908172420360557,1.1908172420360557,0.6763103204555226,0.6763103204555226,-2.02,12494.984832191756,4.4676806635972985,3.793045486895829,2.016007979951924,86.41302369022328,5.1088081911072125,0.0,0.0,1.4311996572326342,11.374772549367124,0.0,20.228636537531145,0.0,0.0,0.0,0.0,5.563451491696996,12.08483741532659,29.301818829066022,21.809223069593653,11.374772549367124,1.4311996572326342,0.0,0.0,6.558985242916288,0.0,43.919344152218024,0.0,0.0,0.0,11.374772549367124,0.0,0.0,16.38662994597519,6.558985242916288,20.228636537531145,12.417244272548094,18.127256122989884,0.0,0.0,0.0,106.51000000000002,51.471087504605634,20.228636537531145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1088081911072125,8.284992438083735,43.234209183673464,0.0,19.00910241874528,25.167261904761908,-3.8109722222222207,0.0,-3.7081198034769454,0.0,-3.141481481481482,0.0,0.14285714285714285,14,1,7,0,0,0,1,0,1,5,1,7,4,0,0,0,1,0.9952999999999999,45.673600000000015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
986,CC1=CC(=CC(=C1O)[N+](=O)[O-])[N+](=O)[O-],1.53,Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,10.82150604686319,10.82150604686319,1.1510185185185182,-3.1560648148148154,0.5720654169940127,16.571428571428573,198.13400000000001,192.08599999999996,198.027671292,74,0,0.3173469951831239,-0.5019019826977436,0.5019019826977436,0.3173469951831239,1.5,2.2142857142857144,2.642857142857143,2.239893186537279,4.028665979681782,600.5943732097867,15.825908934703556,12.435668643319232,6.435668643319232,9.034798488049645,6.039882774535974,3.1316344840721113,2.165557310901987,2.165557310901987,1.2874918248028027,1.2874918248028027,0.7135781200805192,0.7135781200805192,-2.18,11770.638695253401,4.35769267686215,3.2857524238519376,1.6044979462832727,86.41302369022328,5.1088081911072125,0.0,5.749511833283905,0.0,7.118585931916196,5.687386274683562,20.228636537531145,0.0,0.0,0.0,0.0,6.851892117295679,15.718145867870948,18.630557917639074,21.809223069593653,11.374772549367124,1.4311996572326342,0.0,0.0,6.851892117295679,0.0,37.87692544455473,0.0,5.749511833283905,0.0,11.374772549367124,5.749511833283905,0.0,16.38662994597519,0.0,27.080528654826825,12.417244272548094,12.08483741532659,0.0,0.0,0.0,106.51,51.471087504605634,20.228636537531145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1088081911072125,8.284992438083735,42.91139314058957,0.0,19.05610355253212,25.435744047619046,-3.8200462962962956,-1.1707407407407404,-2.5063888888888877,0.0,-3.1560648148148154,0.0,0.14285714285714285,14,1,7,0,0,0,1,0,1,5,1,7,4,0,0,0,1,1.5170199999999998,46.15260000000002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987,CC1=CC(=C(C(=C1)[N+](=O)[O-])O)[N+](=O)[O-],1.23,Cc1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1,10.82150604686319,10.82150604686319,1.1419444444444438,-3.1346787603930464,0.5720654169940127,16.571428571428573,198.13400000000004,192.08599999999998,198.027671292,74,0,0.3178151894333176,-0.4973132661695389,0.4973132661695389,0.3178151894333176,1.4285714285714286,1.9285714285714286,2.2142857142857144,2.2385168321336364,4.019461211138468,559.3443732097869,15.825908934703556,12.435668643319232,6.435668643319231,9.034798488049645,6.039882774535974,3.1316344840721113,2.165557310901987,2.165557310901987,1.2821043349535837,1.2821043349535837,0.750845919705516,0.750845919705516,-2.18,11745.497818205191,4.35769267686215,3.2857524238519376,1.6044979462832727,86.41302369022328,5.1088081911072125,0.0,0.0,0.0,7.180711490516539,11.374772549367124,20.228636537531145,0.0,0.0,0.0,0.0,12.415343608992675,16.197113083837248,12.58813920997578,21.809223069593653,11.374772549367124,1.4311996572326342,0.0,0.0,6.851892117295679,0.0,37.87692544455473,0.0,5.749511833283905,0.0,11.374772549367124,5.749511833283905,0.0,16.38662994597519,0.0,27.080528654826825,12.417244272548094,12.08483741532659,0.0,0.0,0.0,106.51000000000002,51.471087504605634,20.228636537531145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1088081911072125,8.284992438083735,42.864333900226754,0.0,19.10310468631897,25.41441609977324,-3.8200462962962956,-1.247222222222222,-2.4299074074074065,0.0,-3.1346787603930464,0.0,0.14285714285714285,14,1,7,0,0,0,1,0,1,5,1,7,4,0,0,0,1,1.5170199999999998,46.152600000000014,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
988,C1=C(C=C(C(=C1[N+](=O)[O-])N)[N+](=O)[O-])C(=O)N,0.51,NC(=O)c1cc([N+](=O)[O-])c(N)c([N+](=O)[O-])c1,11.575281557067271,11.575281557067271,0.5141241496598639,-1.6719803476946338,0.42499451821779816,14.5,226.14800000000005,220.1,226.033819292,84,0,0.2995417919021464,-0.387500153253823,0.387500153253823,0.2995417919021464,1.3125,1.8125,2.125,2.355970292134785,4.044346377751182,638.8241318013337,17.350852961085884,13.330095834319149,7.330095834319148,10.017519627752552,6.367702461571903,3.5788480795720696,2.4901925278285177,2.4901925278285177,1.5144240397860351,1.5144240397860351,0.8697633774232851,0.8697633774232851,-2.7100000000000004,33068.39902040384,5.394662646823832,3.8051840938233954,1.8690763091202545,96.6056497029226,11.439433951452546,0.0,11.334754587996365,5.907179729351506,11.374772549367124,0.0,25.023173721602966,0.0,0.0,0.0,0.0,0.0,12.08483741532659,18.151590701672777,23.0300447073604,22.969338553402192,0.0,0.0,5.719716975726273,0.0,5.719716975726273,37.87692544455473,0.0,0.0,11.439433951452546,17.062158824050687,0.0,0.0,15.753801826986848,0.0,20.228636537531145,13.099505788109257,12.08483741532659,5.6473683133128025,0.0,0.0,155.39000000000001,61.90368350951366,25.023173721602966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.388885425653243,42.57448223733938,0.0,30.862023809523805,21.93515873015873,-6.4396844293272855,-1.6719803476946338,-2.593333333333333,0.0,0.0,0.0,0.0,16,4,9,0,0,0,1,0,1,6,2,9,4,0,0,0,1,0.1841000000000001,52.681099999999994,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
989,C1=CC=C(C=C1)CBr,0.64,BrCc1ccccc1,7.448449074074074,7.448449074074074,0.3810185185185182,-2.1384259259259255,0.5693246285400515,23.375,171.03700000000003,163.98099999999997,169.973112324,42,0,0.06259094325295736,-0.0876283382912765,0.0876283382912765,0.06259094325295736,1.5,2.125,2.625,2.094639700632517,3.6807357198826747,379.77533180702596,11.964101615137755,10.877964473009227,5.4639610121239315,6.675426480542944,5.438982236504613,2.7319805060619657,1.0944911182523067,1.4909902530309829,0.5944911182523068,0.9909902530309829,0.2972455591261534,0.49549512651549144,-0.30000000000000004,1235.837423373185,1.5995788791707162,2.8759809750297274,1.3382187267509833,67.49868634070964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.142037436265824,5.563451491696996,8.023710037805238,6.853792780851101,9.59530989319154,15.929943897949348,0.0,0.0,0.0,5.282192925464797,0.0,35.77554503001347,0.0,0.0,0.0,0.0,0.0,15.929943897949348,0.0,5.282192925464797,0.0,15.158761384888534,30.212093538316473,0.0,0.0,0.0,0.0,35.49428646378127,0.0,0.0,5.563451491696996,0.0,0.0,0.0,0.0,0.0,15.929943897949348,9.59530989319154,51.51179799697657,2.6466279289493575,0.0,-2.1384259259259255,-0.3810185185185182,0.0,-2.6389814814814807,0.0,0.0,0.0,0.14285714285714285,8,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,2.5815,39.07300000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
990,CC1=CC=C(C=C1)Br,0.47,Cc1ccc(Br)cc1,7.448449074074074,7.448449074074074,0.022685185185184586,-2.638425925925926,0.5624635581750883,23.375,171.03700000000006,163.981,169.973112324,42,0,0.06346922901089026,-0.058204338975286894,0.06346922901089026,0.058204338975286894,1.5,2.125,2.625,2.094639700632517,3.6807357198826742,379.77533180702596,11.964101615137755,10.877964473009227,5.4639610121239315,6.675426480542944,5.438982236504613,2.7319805060619657,1.1889822365046134,1.9819805060619657,0.5944911182523067,0.9909902530309829,0.2972455591261534,0.49549512651549144,-0.30000000000000004,1235.837423373185,1.5995788791707162,2.313561483685833,1.3382187267509833,67.49868634070964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.578232804972934,18.93672953262227,8.584995184343075,5.483034224680881,9.59530989319154,15.929943897949348,0.0,0.0,0.0,6.851892117295679,0.0,34.20584583818258,0.0,0.0,0.0,0.0,0.0,15.929943897949348,0.0,0.0,6.851892117295679,15.158761384888534,28.64239434648559,0.0,0.0,0.0,0.0,24.500181024319264,0.0,0.0,16.557556931159002,0.0,0.0,0.0,0.0,0.0,15.929943897949348,9.59530989319154,51.09275510204081,2.882985638699924,0.0,0.0,-0.5410185185185179,0.0,-1.7962962962962954,0.0,-2.638425925925926,0.0,0.14285714285714285,8,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,2.7575200000000013,38.87900000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
991,C1=CC=C(C=C1)CCl,0.06,ClCc1ccccc1,7.394004629629629,7.394004629629629,0.5322530864197528,-2.478703703703703,0.5073287414395534,23.375,126.58599999999994,119.52999999999997,126.023627904,42,0,0.06260431962961212,-0.12155111872017933,0.12155111872017933,0.06260431962961212,1.5,2.125,2.625,2.094639700632517,3.6807357198826747,379.77533180702596,11.964101615137755,10.877964473009227,4.6338934190276815,6.675426480542944,5.438982236504613,2.3169467095138407,1.0944911182523067,1.2834733547569204,0.5944911182523068,0.7834733547569204,0.2972455591261534,0.3917366773784602,-0.49000000000000005,1235.837423373185,1.511705138356066,2.729135295311661,1.2392064029119825,63.93440496194995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.600939890232516,30.212093538316473,5.563451491696996,8.57362383571415,6.853792780851101,9.59530989319154,11.600939890232516,0.0,0.0,0.0,5.832106723373709,0.0,35.77554503001347,0.0,0.0,0.0,0.0,0.0,11.600939890232516,0.0,5.832106723373709,0.0,15.158761384888534,30.212093538316473,0.0,0.0,0.0,0.0,41.60765175338718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.196249783424054,50.9970449105568,5.330840891912319,0.0,0.0,-0.5322530864197528,-2.478703703703703,-2.9558179012345676,0.0,0.0,0.0,0.14285714285714285,8,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,2.4254000000000007,35.99900000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
992,C=CC1=CC=CC=N1,0.24,C=Cc1ccccn1,7.382407407407408,7.382407407407408,0.37407407407407356,-0.8402494331065757,0.5295933337569039,20.25,105.13999999999996,98.08399999999999,105.057849224,40,0,0.08400490425711081,-0.25692223675749265,0.25692223675749265,0.08400490425711081,2.0,3.0,3.875,2.188619347728091,3.529828190609524,435.4551077899936,11.748558665513928,10.947213595499958,3.947213595499958,6.857948465255108,5.447213595499958,1.9472135954999579,1.0722135954999579,1.0722135954999579,0.5854101966249685,0.5854101966249685,0.2894059480312316,0.2894059480312316,-1.11,1632.7100334051559,1.2389258656283737,2.262450086021194,0.936277398677246,58.52612579822714,0.0,0.0,0.0,0.0,0.0,0.0,4.983978520947208,0.0,0.0,0.0,12.573457669665162,18.136909161362155,6.172895210814761,15.289237888039999,9.59530989319154,6.052071746035566,0.0,4.983978520947208,0.0,0.0,0.0,36.52511829065497,0.0,0.0,0.0,0.0,0.0,0.0,4.983978520947208,0.0,0.0,15.289237888039999,30.83119029580651,0.0,6.052071746035566,0.0,12.89,36.88326204184208,0.0,0.0,5.693927994848461,0.0,0.0,0.0,0.0,0.0,4.983978520947208,9.59530989319154,50.1061186696901,0.0,3.440555555555555,0.0,-0.37407407407407356,0.0,-2.135128495842781,-0.5305555555555552,-0.8402494331065757,0.0,0.0,8,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1.7246,34.328,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
993,C=CC1=CC=NC=C1,1.13,C=Cc1ccncc1,7.382407407407408,7.382407407407408,0.3611111111111105,-0.859259259259259,0.5295933337569039,20.25,105.13999999999996,98.08399999999999,105.057849224,40,0,0.08400008847203753,-0.2646926541665777,0.2646926541665777,0.08400008847203753,1.875,2.625,3.25,2.1460165812002376,3.608326376128284,409.2051077899936,11.748558665513928,10.947213595499958,3.947213595499958,6.857948465255108,5.447213595499958,1.9472135954999579,1.0854101966249685,1.0854101966249685,0.5986067977499789,0.5986067977499789,0.2894059480312316,0.2894059480312316,-1.11,1566.5921042761736,1.2389258656283737,2.262450086021194,0.936277398677246,58.52612579822715,0.0,0.0,0.0,0.0,0.0,0.0,4.983978520947208,0.0,0.0,0.0,12.583110708037434,17.648288907023584,12.345790421629522,9.59530989319154,9.59530989319154,6.052071746035566,0.0,4.983978520947208,0.0,0.0,0.0,36.52511829065497,0.0,0.0,0.0,0.0,0.0,0.0,4.983978520947208,0.0,0.0,15.158761384888534,30.961666798957978,0.0,6.052071746035566,0.0,12.89,37.013738544993544,0.0,0.0,5.563451491696996,0.0,0.0,0.0,0.0,0.0,4.983978520947208,9.59530989319154,50.290891912320475,0.0,3.305034013605442,0.0,-0.3611111111111105,0.0,-1.6477777777777776,-1.0611111111111104,-0.859259259259259,0.0,0.0,8,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1.7246000000000001,34.328,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
994,CC1=C(C(=C(C=C1)Cl)N)Cl,0.69,Cc1ccc(Cl)c(N)c1Cl,7.512893518518519,7.512893518518519,0.0251851851851852,-2.709012345679012,0.603909447686827,20.8,176.04600000000008,168.99,174.995554584,54,0,0.15631506461574707,-0.396303565300991,0.396303565300991,0.15631506461574707,1.7,2.5,3.1,2.1129569318075276,3.747723312541781,456.76103625179195,13.541451884327381,11.703142541518412,6.215000433555321,7.586110083065902,5.745998461759123,3.1075002167776606,1.6015712707592062,2.3575002167776606,0.9325466199786082,1.5740330621858454,0.44620081026569175,0.7780401896274484,-0.4000000000000001,2860.9436856673924,2.5766294092030764,2.6856401384083046,1.2013935259108721,79.69367515032098,5.719716975726273,0.0,2.8236841566564013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.24429848812833,18.45776231665597,4.1122756685106605,18.474170014506655,9.677476937507503,28.889266055148596,0.0,0.0,0.0,6.851892117295679,5.719716975726273,27.69355553450624,0.0,0.0,5.719716975726273,5.687386274683562,0.0,23.20187978046503,0.0,0.0,6.851892117295679,12.417244272548094,12.08483741532659,12.868950784139054,0.0,0.0,26.02,40.232833926485476,0.0,0.0,5.719716975726273,0.0,0.0,0.0,0.0,0.0,0.0,32.87935671797253,50.79283997858403,11.405045823885107,0.0,-0.862037037037036,-0.9669212962962954,0.0,-1.1876929012345672,0.0,-2.709012345679012,0.0,0.14285714285714285,10,2,1,0,0,0,1,0,1,1,1,3,2,0,0,0,1,2.8840200000000005,45.61140000000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
